trip_id,arrival_time,departure_time,stop_id,stop_sequence,stop_headsign,pickup_type,drop_off_type,continuous_pickup,continuous_drop_off,timepoint
65762,12:12:13,12:12:13,98,16,,0,0,,,0
65762,12:10:00,12:10:00,42,15,,0,0,,,1
65763,13:55:00,13:55:00,118,29,,0,0,,,1
65763,13:53:15,13:53:15,900,28,,0,0,,,0
65763,13:51:49,13:51:49,117,27,,0,0,,,0
65763,13:51:06,13:51:06,899,26,,0,0,,,0
65763,13:48:30,13:48:30,114,25,,0,0,,,0
65763,13:45:59,13:45:59,112,24,,0,0,,,0
65763,13:43:08,13:43:08,110,23,,0,0,,,0
65763,13:39:16,13:39:16,108,22,,0,0,,,0
65763,13:36:34,13:36:34,106,21,,0,0,,,0
65763,13:34:58,13:34:58,105,20,,0,0,,,0
65763,13:32:15,13:32:15,104,19,,0,0,,,0
65763,13:28:37,13:28:37,102,18,,0,0,,,0
65763,13:25:55,13:25:55,100,17,,0,0,,,0
65763,13:22:13,13:22:13,98,16,,0,0,,,0
65763,13:20:00,13:20:00,42,15,,0,0,,,1
65764,15:06:00,15:06:00,118,29,,0,0,,,1
65764,15:04:14,15:04:14,900,28,,0,0,,,0
65764,15:02:46,15:02:46,117,27,,0,0,,,0
65764,15:02:02,15:02:02,899,26,,0,0,,,0
65764,14:59:25,14:59:25,114,25,,0,0,,,0
65764,14:56:52,14:56:52,112,24,,0,0,,,0
65764,14:53:58,14:53:58,110,23,,0,0,,,0
65764,14:50:03,14:50:03,108,22,,0,0,,,0
65764,14:47:18,14:47:18,106,21,,0,0,,,0
65764,14:45:41,14:45:41,105,20,,0,0,,,0
65764,14:42:55,14:42:55,104,19,,0,0,,,0
65764,14:39:14,14:39:14,102,18,,0,0,,,0
65764,14:36:31,14:36:31,100,17,,0,0,,,0
65764,14:32:45,14:32:45,98,16,,0,0,,,0
65764,14:30:30,14:30:30,42,15,,0,0,,,1
65765,16:12:00,16:12:00,118,29,,0,0,,,1
65765,16:10:21,16:10:21,900,28,,0,0,,,0
65765,16:09:00,16:09:00,117,27,,0,0,,,0
65765,16:08:19,16:08:19,899,26,,0,0,,,0
65765,16:05:52,16:05:52,114,25,,0,0,,,0
65765,16:03:30,16:03:30,112,24,,0,0,,,0
65765,16:00:49,16:00:49,110,23,,0,0,,,0
65765,15:57:10,15:57:10,108,22,,0,0,,,0
65765,15:54:37,15:54:37,106,21,,0,0,,,0
65765,15:53:07,15:53:07,105,20,,0,0,,,0
65765,15:50:33,15:50:33,104,19,,0,0,,,0
65765,15:47:07,15:47:07,102,18,,0,0,,,0
65765,15:44:35,15:44:35,100,17,,0,0,,,0
65765,15:41:06,15:41:06,98,16,,0,0,,,0
65765,15:39:00,15:39:00,42,15,,0,0,,,1
65766,17:24:00,17:24:00,118,29,,0,0,,,1
65766,17:22:12,17:22:12,900,28,,0,0,,,0
65766,17:20:43,17:20:43,117,27,,0,0,,,0
65766,17:19:59,17:19:59,899,26,,0,0,,,0
65766,17:17:19,17:17:19,114,25,,0,0,,,0
65766,17:14:44,17:14:44,112,24,,0,0,,,0
65766,17:11:48,17:11:48,110,23,,0,0,,,0
65766,17:07:49,17:07:49,108,22,,0,0,,,0
65766,17:05:02,17:05:02,106,21,,0,0,,,0
65766,17:03:24,17:03:24,105,20,,0,0,,,0
65766,17:00:36,17:00:36,104,19,,0,0,,,0
65766,16:56:52,16:56:52,102,18,,0,0,,,0
65766,16:54:06,16:54:06,100,17,,0,0,,,0
65766,16:50:17,16:50:17,98,16,,0,0,,,0
65766,16:48:00,16:48:00,42,15,,0,0,,,1
65767,18:36:00,18:36:00,118,29,,0,0,,,1
65767,18:34:12,18:34:12,900,28,,0,0,,,0
65767,18:32:43,18:32:43,117,27,,0,0,,,0
65767,18:31:59,18:31:59,899,26,,0,0,,,0
65767,18:29:19,18:29:19,114,25,,0,0,,,0
65767,18:26:44,18:26:44,112,24,,0,0,,,0
65767,18:23:48,18:23:48,110,23,,0,0,,,0
65767,18:19:49,18:19:49,108,22,,0,0,,,0
65767,18:17:02,18:17:02,106,21,,0,0,,,0
65767,18:15:24,18:15:24,105,20,,0,0,,,0
65767,18:12:36,18:12:36,104,19,,0,0,,,0
65767,18:08:52,18:08:52,102,18,,0,0,,,0
65767,18:06:06,18:06:06,100,17,,0,0,,,0
65767,18:02:17,18:02:17,98,16,,0,0,,,0
65767,18:00:00,18:00:00,42,15,,0,0,,,1
65768,19:48:00,19:48:00,118,29,,0,0,,,1
65768,19:46:12,19:46:12,900,28,,0,0,,,0
65768,19:44:43,19:44:43,117,27,,0,0,,,0
65768,19:43:59,19:43:59,899,26,,0,0,,,0
65768,19:41:19,19:41:19,114,25,,0,0,,,0
65768,19:38:44,19:38:44,112,24,,0,0,,,0
65768,19:35:48,19:35:48,110,23,,0,0,,,0
65768,19:31:49,19:31:49,108,22,,0,0,,,0
65768,19:29:02,19:29:02,106,21,,0,0,,,0
65768,19:27:24,19:27:24,105,20,,0,0,,,0
65768,19:24:36,19:24:36,104,19,,0,0,,,0
65768,19:20:52,19:20:52,102,18,,0,0,,,0
65768,19:18:06,19:18:06,100,17,,0,0,,,0
65768,19:14:17,19:14:17,98,16,,0,0,,,0
65768,19:12:00,19:12:00,42,15,,0,0,,,1
65769,21:00:00,21:00:00,118,29,,0,0,,,1
65769,20:58:12,20:58:12,900,28,,0,0,,,0
65769,20:56:43,20:56:43,117,27,,0,0,,,0
65769,20:55:59,20:55:59,899,26,,0,0,,,0
65769,20:53:19,20:53:19,114,25,,0,0,,,0
65769,20:50:44,20:50:44,112,24,,0,0,,,0
65769,20:47:48,20:47:48,110,23,,0,0,,,0
65769,20:43:49,20:43:49,108,22,,0,0,,,0
65769,20:41:02,20:41:02,106,21,,0,0,,,0
65769,20:39:24,20:39:24,105,20,,0,0,,,0
65769,20:36:36,20:36:36,104,19,,0,0,,,0
65769,20:32:52,20:32:52,102,18,,0,0,,,0
65769,20:30:06,20:30:06,100,17,,0,0,,,0
65769,20:26:17,20:26:17,98,16,,0,0,,,0
65769,20:24:00,20:24:00,42,15,,0,0,,,1
65770,07:00:00,07:00:00,118,29,,0,0,,,1
65770,06:58:15,06:58:15,900,28,,0,0,,,0
65770,06:56:49,06:56:49,117,27,,0,0,,,0
65770,06:56:06,06:56:06,899,26,,0,0,,,0
65770,06:53:30,06:53:30,114,25,,0,0,,,0
65770,06:50:59,06:50:59,112,24,,0,0,,,0
65770,06:48:08,06:48:08,110,23,,0,0,,,0
65770,06:44:16,06:44:16,108,22,,0,0,,,0
65770,06:41:34,06:41:34,106,21,,0,0,,,0
65770,06:39:58,06:39:58,105,20,,0,0,,,0
65770,06:37:15,06:37:15,104,19,,0,0,,,0
65770,06:33:37,06:33:37,102,18,,0,0,,,0
65770,06:30:55,06:30:55,100,17,,0,0,,,0
65770,06:27:13,06:27:13,98,16,,0,0,,,0
65770,06:25:00,06:25:00,42,15,,0,0,,,1
65771,08:12:00,08:12:00,118,29,,0,0,,,1
65771,08:10:12,08:10:12,900,28,,0,0,,,0
65771,08:08:43,08:08:43,117,27,,0,0,,,0
65771,08:07:59,08:07:59,899,26,,0,0,,,0
65771,08:05:19,08:05:19,114,25,,0,0,,,0
65771,08:02:44,08:02:44,112,24,,0,0,,,0
65771,07:59:48,07:59:48,110,23,,0,0,,,0
65771,07:55:49,07:55:49,108,22,,0,0,,,0
65771,07:53:02,07:53:02,106,21,,0,0,,,0
65771,07:51:24,07:51:24,105,20,,0,0,,,0
65771,07:48:36,07:48:36,104,19,,0,0,,,0
65771,07:44:52,07:44:52,102,18,,0,0,,,0
65771,07:42:06,07:42:06,100,17,,0,0,,,0
65771,07:38:17,07:38:17,98,16,,0,0,,,0
65771,07:36:00,07:36:00,42,15,,0,0,,,1
65772,09:24:00,09:24:00,118,29,,0,0,,,1
65772,09:22:12,09:22:12,900,28,,0,0,,,0
65772,09:20:43,09:20:43,117,27,,0,0,,,0
65772,09:19:59,09:19:59,899,26,,0,0,,,0
65772,09:17:19,09:17:19,114,25,,0,0,,,0
65772,09:14:44,09:14:44,112,24,,0,0,,,0
65772,09:11:48,09:11:48,110,23,,0,0,,,0
65772,09:07:49,09:07:49,108,22,,0,0,,,0
65772,09:05:02,09:05:02,106,21,,0,0,,,0
65772,09:03:24,09:03:24,105,20,,0,0,,,0
65772,09:00:36,09:00:36,104,19,,0,0,,,0
65772,08:56:52,08:56:52,102,18,,0,0,,,0
65772,08:54:06,08:54:06,100,17,,0,0,,,0
65772,08:50:17,08:50:17,98,16,,0,0,,,0
65772,08:48:00,08:48:00,42,15,,0,0,,,1
65773,10:35:00,10:35:00,118,29,,0,0,,,1
65773,10:33:14,10:33:14,900,28,,0,0,,,0
65773,10:31:46,10:31:46,117,27,,0,0,,,0
65773,10:31:02,10:31:02,899,26,,0,0,,,0
65773,10:28:25,10:28:25,114,25,,0,0,,,0
65773,10:25:52,10:25:52,112,24,,0,0,,,0
65773,10:22:58,10:22:58,110,23,,0,0,,,0
65773,10:19:03,10:19:03,108,22,,0,0,,,0
65773,10:16:18,10:16:18,106,21,,0,0,,,0
65773,10:14:41,10:14:41,105,20,,0,0,,,0
65773,10:11:55,10:11:55,104,19,,0,0,,,0
65773,10:08:14,10:08:14,102,18,,0,0,,,0
65773,10:05:31,10:05:31,100,17,,0,0,,,0
65773,10:01:45,10:01:45,98,16,,0,0,,,0
65773,09:59:30,09:59:30,42,15,,0,0,,,1
65774,11:45:00,11:45:00,118,29,,0,0,,,1
65774,11:43:15,11:43:15,900,28,,0,0,,,0
65774,11:41:49,11:41:49,117,27,,0,0,,,0
65774,11:41:06,11:41:06,899,26,,0,0,,,0
65774,11:38:30,11:38:30,114,25,,0,0,,,0
65774,11:35:59,11:35:59,112,24,,0,0,,,0
65774,11:33:08,11:33:08,110,23,,0,0,,,0
65774,11:29:16,11:29:16,108,22,,0,0,,,0
65774,11:26:34,11:26:34,106,21,,0,0,,,0
65774,11:24:58,11:24:58,105,20,,0,0,,,0
65774,11:22:15,11:22:15,104,19,,0,0,,,0
65774,11:18:37,11:18:37,102,18,,0,0,,,0
65774,11:15:55,11:15:55,100,17,,0,0,,,0
65774,11:12:13,11:12:13,98,16,,0,0,,,0
65774,11:10:00,11:10:00,42,15,,0,0,,,1
65775,12:55:00,12:55:00,118,29,,0,0,,,1
65775,12:53:15,12:53:15,900,28,,0,0,,,0
65775,12:51:49,12:51:49,117,27,,0,0,,,0
65775,12:51:06,12:51:06,899,26,,0,0,,,0
65775,12:48:30,12:48:30,114,25,,0,0,,,0
65775,12:45:59,12:45:59,112,24,,0,0,,,0
65775,12:43:08,12:43:08,110,23,,0,0,,,0
65775,12:39:16,12:39:16,108,22,,0,0,,,0
65775,12:36:34,12:36:34,106,21,,0,0,,,0
65775,12:34:58,12:34:58,105,20,,0,0,,,0
65775,12:32:15,12:32:15,104,19,,0,0,,,0
65775,12:28:37,12:28:37,102,18,,0,0,,,0
65775,12:25:55,12:25:55,100,17,,0,0,,,0
65775,12:22:13,12:22:13,98,16,,0,0,,,0
65775,12:20:00,12:20:00,42,15,,0,0,,,1
65776,14:05:00,14:05:00,118,29,,0,0,,,1
65776,14:03:15,14:03:15,900,28,,0,0,,,0
65776,14:01:49,14:01:49,117,27,,0,0,,,0
65776,14:01:06,14:01:06,899,26,,0,0,,,0
65776,13:58:30,13:58:30,114,25,,0,0,,,0
65776,13:55:59,13:55:59,112,24,,0,0,,,0
65776,13:53:08,13:53:08,110,23,,0,0,,,0
65776,13:49:16,13:49:16,108,22,,0,0,,,0
65776,13:46:34,13:46:34,106,21,,0,0,,,0
65776,13:44:58,13:44:58,105,20,,0,0,,,0
65776,13:42:15,13:42:15,104,19,,0,0,,,0
65776,13:38:37,13:38:37,102,18,,0,0,,,0
65776,13:35:55,13:35:55,100,17,,0,0,,,0
65776,13:32:13,13:32:13,98,16,,0,0,,,0
65776,13:30:00,13:30:00,42,15,,0,0,,,1
65777,15:17:00,15:17:00,118,29,,0,0,,,1
65777,15:15:12,15:15:12,900,28,,0,0,,,0
65777,15:13:43,15:13:43,117,27,,0,0,,,0
65777,15:12:59,15:12:59,899,26,,0,0,,,0
65777,15:10:19,15:10:19,114,25,,0,0,,,0
65777,15:07:44,15:07:44,112,24,,0,0,,,0
65777,15:04:48,15:04:48,110,23,,0,0,,,0
65777,15:00:49,15:00:49,108,22,,0,0,,,0
65777,14:58:02,14:58:02,106,21,,0,0,,,0
65777,14:56:24,14:56:24,105,20,,0,0,,,0
65777,14:53:36,14:53:36,104,19,,0,0,,,0
65777,14:49:52,14:49:52,102,18,,0,0,,,0
65777,14:47:06,14:47:06,100,17,,0,0,,,0
65777,14:43:17,14:43:17,98,16,,0,0,,,0
65777,14:41:00,14:41:00,42,15,,0,0,,,1
65778,16:24:00,16:24:00,118,29,,0,0,,,1
65778,16:22:20,16:22:20,900,28,,0,0,,,0
65778,16:20:57,16:20:57,117,27,,0,0,,,0
65778,16:20:16,16:20:16,899,26,,0,0,,,0
65778,16:17:47,16:17:47,114,25,,0,0,,,0
65778,16:15:22,16:15:22,112,24,,0,0,,,0
65778,16:12:39,16:12:39,110,23,,0,0,,,0
65778,16:08:57,16:08:57,108,22,,0,0,,,0
65778,16:06:21,16:06:21,106,21,,0,0,,,0
65778,16:04:50,16:04:50,105,20,,0,0,,,0
65778,16:02:13,16:02:13,104,19,,0,0,,,0
65778,15:58:45,15:58:45,102,18,,0,0,,,0
65778,15:56:10,15:56:10,100,17,,0,0,,,0
65778,15:52:38,15:52:38,98,16,,0,0,,,0
65778,15:50:30,15:50:30,42,15,,0,0,,,1
65779,17:36:00,17:36:00,118,29,,0,0,,,1
65779,17:34:12,17:34:12,900,28,,0,0,,,0
65779,17:32:43,17:32:43,117,27,,0,0,,,0
65779,17:31:59,17:31:59,899,26,,0,0,,,0
65779,17:29:19,17:29:19,114,25,,0,0,,,0
65779,17:26:44,17:26:44,112,24,,0,0,,,0
65779,17:23:48,17:23:48,110,23,,0,0,,,0
65779,17:19:49,17:19:49,108,22,,0,0,,,0
65779,17:17:02,17:17:02,106,21,,0,0,,,0
65779,17:15:24,17:15:24,105,20,,0,0,,,0
65779,17:12:36,17:12:36,104,19,,0,0,,,0
65779,17:08:52,17:08:52,102,18,,0,0,,,0
65779,17:06:06,17:06:06,100,17,,0,0,,,0
65779,17:02:17,17:02:17,98,16,,0,0,,,0
65779,17:00:00,17:00:00,42,15,,0,0,,,1
65780,18:48:00,18:48:00,118,29,,0,0,,,1
65780,18:46:12,18:46:12,900,28,,0,0,,,0
65780,18:44:43,18:44:43,117,27,,0,0,,,0
65780,18:43:59,18:43:59,899,26,,0,0,,,0
65780,18:41:19,18:41:19,114,25,,0,0,,,0
65780,18:38:44,18:38:44,112,24,,0,0,,,0
65780,18:35:48,18:35:48,110,23,,0,0,,,0
65780,18:31:49,18:31:49,108,22,,0,0,,,0
65780,18:29:02,18:29:02,106,21,,0,0,,,0
65780,18:27:24,18:27:24,105,20,,0,0,,,0
65780,18:24:36,18:24:36,104,19,,0,0,,,0
65780,18:20:52,18:20:52,102,18,,0,0,,,0
65780,18:18:06,18:18:06,100,17,,0,0,,,0
65780,18:14:17,18:14:17,98,16,,0,0,,,0
65780,18:12:00,18:12:00,42,15,,0,0,,,1
65781,20:00:00,20:00:00,118,29,,0,0,,,1
65781,19:58:12,19:58:12,900,28,,0,0,,,0
65781,19:56:43,19:56:43,117,27,,0,0,,,0
65781,19:55:59,19:55:59,899,26,,0,0,,,0
65781,19:53:19,19:53:19,114,25,,0,0,,,0
65781,19:50:44,19:50:44,112,24,,0,0,,,0
65781,19:47:48,19:47:48,110,23,,0,0,,,0
65781,19:43:49,19:43:49,108,22,,0,0,,,0
65781,19:41:02,19:41:02,106,21,,0,0,,,0
65781,19:39:24,19:39:24,105,20,,0,0,,,0
65781,19:36:36,19:36:36,104,19,,0,0,,,0
65781,19:32:52,19:32:52,102,18,,0,0,,,0
65781,19:30:06,19:30:06,100,17,,0,0,,,0
65781,19:26:17,19:26:17,98,16,,0,0,,,0
65781,19:24:00,19:24:00,42,15,,0,0,,,1
65782,21:20:00,21:20:00,118,29,,0,0,,,1
65782,21:18:00,21:18:00,900,28,,0,0,,,0
65782,21:16:21,21:16:21,117,27,,0,0,,,0
65782,21:15:32,21:15:32,899,26,,0,0,,,0
65782,21:12:35,21:12:35,114,25,,0,0,,,0
65782,21:09:42,21:09:42,112,24,,0,0,,,0
65782,21:06:27,21:06:27,110,23,,0,0,,,0
65782,21:02:02,21:02:02,108,22,,0,0,,,0
65782,20:58:56,20:58:56,106,21,,0,0,,,0
65782,20:57:06,20:57:06,105,20,,0,0,,,0
65782,20:54:00,20:54:00,104,19,,0,0,,,0
65782,20:49:51,20:49:51,102,18,,0,0,,,0
65782,20:46:46,20:46:46,100,17,,0,0,,,0
65782,20:42:33,20:42:33,98,16,,0,0,,,0
65782,20:40:00,20:40:00,42,15,,0,0,,,1
65783,22:30:00,22:30:00,118,29,,0,0,,,1
65783,22:28:15,22:28:15,900,28,,0,0,,,0
65783,22:26:49,22:26:49,117,27,,0,0,,,0
65783,22:26:06,22:26:06,899,26,,0,0,,,0
65783,22:23:30,22:23:30,114,25,,0,0,,,0
65783,22:20:59,22:20:59,112,24,,0,0,,,0
65783,22:18:08,22:18:08,110,23,,0,0,,,0
65783,22:14:16,22:14:16,108,22,,0,0,,,0
65783,22:11:34,22:11:34,106,21,,0,0,,,0
65783,22:09:58,22:09:58,105,20,,0,0,,,0
65783,22:07:15,22:07:15,104,19,,0,0,,,0
65783,22:03:37,22:03:37,102,18,,0,0,,,0
65783,22:00:55,22:00:55,100,17,,0,0,,,0
65783,21:57:13,21:57:13,98,16,,0,0,,,0
65783,21:55:00,21:55:00,42,15,,0,0,,,1
65784,24:00:00,24:00:00,118,29,,0,0,,,1
65784,23:57:46,23:57:46,900,28,,0,0,,,0
65784,23:55:54,23:55:54,117,27,,0,0,,,0
65784,23:54:59,23:54:59,899,26,,0,0,,,0
65784,23:51:39,23:51:39,114,25,,0,0,,,0
65784,23:48:25,23:48:25,112,24,,0,0,,,0
65784,23:44:45,23:44:45,110,23,,0,0,,,0
65784,23:39:47,23:39:47,108,22,,0,0,,,0
65784,23:36:18,23:36:18,106,21,,0,0,,,0
65784,23:34:15,23:34:15,105,20,,0,0,,,0
65784,23:30:45,23:30:45,104,19,,0,0,,,0
65784,23:26:05,23:26:05,102,18,,0,0,,,0
65784,23:22:37,23:22:37,100,17,,0,0,,,0
65784,23:17:52,23:17:52,98,16,,0,0,,,0
65784,23:15:00,23:15:00,42,15,,0,0,,,1
65785,07:12:00,07:12:00,118,29,,0,0,,,1
65785,07:10:20,07:10:20,900,28,,0,0,,,0
65785,07:08:57,07:08:57,117,27,,0,0,,,0
65785,07:08:16,07:08:16,899,26,,0,0,,,0
65785,07:05:47,07:05:47,114,25,,0,0,,,0
65785,07:03:22,07:03:22,112,24,,0,0,,,0
65785,07:00:39,07:00:39,110,23,,0,0,,,0
65785,06:56:57,06:56:57,108,22,,0,0,,,0
65785,06:54:21,06:54:21,106,21,,0,0,,,0
65785,06:52:50,06:52:50,105,20,,0,0,,,0
65785,06:50:13,06:50:13,104,19,,0,0,,,0
65785,06:46:45,06:46:45,102,18,,0,0,,,0
65785,06:44:10,06:44:10,100,17,,0,0,,,0
65785,06:40:38,06:40:38,98,16,,0,0,,,0
65785,06:38:30,06:38:30,42,15,,0,0,,,1
65786,08:24:00,08:24:00,118,29,,0,0,,,1
65786,08:22:12,08:22:12,900,28,,0,0,,,0
65786,08:20:43,08:20:43,117,27,,0,0,,,0
65786,08:19:59,08:19:59,899,26,,0,0,,,0
65786,08:17:19,08:17:19,114,25,,0,0,,,0
65786,08:14:44,08:14:44,112,24,,0,0,,,0
65786,08:11:48,08:11:48,110,23,,0,0,,,0
65786,08:07:49,08:07:49,108,22,,0,0,,,0
65786,08:05:02,08:05:02,106,21,,0,0,,,0
65786,08:03:24,08:03:24,105,20,,0,0,,,0
65786,08:00:36,08:00:36,104,19,,0,0,,,0
65786,07:56:52,07:56:52,102,18,,0,0,,,0
65786,07:54:06,07:54:06,100,17,,0,0,,,0
65786,07:50:17,07:50:17,98,16,,0,0,,,0
65786,07:48:00,07:48:00,42,15,,0,0,,,1
65787,09:35:00,09:35:00,118,29,,0,0,,,1
65787,09:33:14,09:33:14,900,28,,0,0,,,0
65787,09:31:46,09:31:46,117,27,,0,0,,,0
65787,09:31:02,09:31:02,899,26,,0,0,,,0
65787,09:28:25,09:28:25,114,25,,0,0,,,0
65787,09:25:52,09:25:52,112,24,,0,0,,,0
65787,09:22:58,09:22:58,110,23,,0,0,,,0
65787,09:19:03,09:19:03,108,22,,0,0,,,0
65787,09:16:18,09:16:18,106,21,,0,0,,,0
65787,09:14:41,09:14:41,105,20,,0,0,,,0
65787,09:11:55,09:11:55,104,19,,0,0,,,0
65787,09:08:14,09:08:14,102,18,,0,0,,,0
65787,09:05:31,09:05:31,100,17,,0,0,,,0
65787,09:01:45,09:01:45,98,16,,0,0,,,0
65787,08:59:30,08:59:30,42,15,,0,0,,,1
65788,10:45:00,10:45:00,118,29,,0,0,,,1
65788,10:43:15,10:43:15,900,28,,0,0,,,0
65788,10:41:49,10:41:49,117,27,,0,0,,,0
65788,10:41:06,10:41:06,899,26,,0,0,,,0
65788,10:38:30,10:38:30,114,25,,0,0,,,0
65788,10:35:59,10:35:59,112,24,,0,0,,,0
65788,10:33:08,10:33:08,110,23,,0,0,,,0
65788,10:29:16,10:29:16,108,22,,0,0,,,0
65788,10:26:34,10:26:34,106,21,,0,0,,,0
65788,10:24:58,10:24:58,105,20,,0,0,,,0
65788,10:22:15,10:22:15,104,19,,0,0,,,0
65788,10:18:37,10:18:37,102,18,,0,0,,,0
65788,10:15:55,10:15:55,100,17,,0,0,,,0
65788,10:12:13,10:12:13,98,16,,0,0,,,0
65788,10:10:00,10:10:00,42,15,,0,0,,,1
65789,11:55:00,11:55:00,118,29,,0,0,,,1
65789,11:53:15,11:53:15,900,28,,0,0,,,0
65789,11:51:49,11:51:49,117,27,,0,0,,,0
65789,11:51:06,11:51:06,899,26,,0,0,,,0
65789,11:48:30,11:48:30,114,25,,0,0,,,0
65789,11:45:59,11:45:59,112,24,,0,0,,,0
65789,11:43:08,11:43:08,110,23,,0,0,,,0
65789,11:39:16,11:39:16,108,22,,0,0,,,0
65789,11:36:34,11:36:34,106,21,,0,0,,,0
65789,11:34:58,11:34:58,105,20,,0,0,,,0
65789,11:32:15,11:32:15,104,19,,0,0,,,0
65789,11:28:37,11:28:37,102,18,,0,0,,,0
65789,11:25:55,11:25:55,100,17,,0,0,,,0
65789,11:22:13,11:22:13,98,16,,0,0,,,0
65789,11:20:00,11:20:00,42,15,,0,0,,,1
65790,13:05:00,13:05:00,118,29,,0,0,,,1
65790,13:03:15,13:03:15,900,28,,0,0,,,0
65790,13:01:49,13:01:49,117,27,,0,0,,,0
65790,13:01:06,13:01:06,899,26,,0,0,,,0
65790,12:58:30,12:58:30,114,25,,0,0,,,0
65790,12:55:59,12:55:59,112,24,,0,0,,,0
65790,12:53:08,12:53:08,110,23,,0,0,,,0
65790,12:49:16,12:49:16,108,22,,0,0,,,0
65790,12:46:34,12:46:34,106,21,,0,0,,,0
65790,12:44:58,12:44:58,105,20,,0,0,,,0
65790,12:42:15,12:42:15,104,19,,0,0,,,0
65790,12:38:37,12:38:37,102,18,,0,0,,,0
65790,12:35:55,12:35:55,100,17,,0,0,,,0
65790,12:32:13,12:32:13,98,16,,0,0,,,0
65790,12:30:00,12:30:00,42,15,,0,0,,,1
65791,14:15:00,14:15:00,118,29,,0,0,,,1
65791,14:13:15,14:13:15,900,28,,0,0,,,0
65791,14:11:49,14:11:49,117,27,,0,0,,,0
65791,14:11:06,14:11:06,899,26,,0,0,,,0
65791,14:08:30,14:08:30,114,25,,0,0,,,0
65791,14:05:59,14:05:59,112,24,,0,0,,,0
65791,14:03:08,14:03:08,110,23,,0,0,,,0
65791,13:59:16,13:59:16,108,22,,0,0,,,0
65791,13:56:34,13:56:34,106,21,,0,0,,,0
65791,13:54:58,13:54:58,105,20,,0,0,,,0
65791,13:52:15,13:52:15,104,19,,0,0,,,0
65791,13:48:37,13:48:37,102,18,,0,0,,,0
65791,13:45:55,13:45:55,100,17,,0,0,,,0
65791,13:42:13,13:42:13,98,16,,0,0,,,0
65791,13:40:00,13:40:00,42,15,,0,0,,,1
65792,15:28:00,15:28:00,118,29,,0,0,,,1
65792,15:26:11,15:26:11,900,28,,0,0,,,0
65792,15:24:40,15:24:40,117,27,,0,0,,,0
65792,15:23:56,15:23:56,899,26,,0,0,,,0
65792,15:21:13,15:21:13,114,25,,0,0,,,0
65792,15:18:36,15:18:36,112,24,,0,0,,,0
65792,15:15:38,15:15:38,110,23,,0,0,,,0
65792,15:11:36,15:11:36,108,22,,0,0,,,0
65792,15:08:46,15:08:46,106,21,,0,0,,,0
65792,15:07:07,15:07:07,105,20,,0,0,,,0
65792,15:04:16,15:04:16,104,19,,0,0,,,0
65792,15:00:29,15:00:29,102,18,,0,0,,,0
65792,14:57:41,14:57:41,100,17,,0,0,,,0
65792,14:53:49,14:53:49,98,16,,0,0,,,0
65792,14:51:30,14:51:30,42,15,,0,0,,,1
65793,16:36:00,16:36:00,118,29,,0,0,,,1
65793,16:34:18,16:34:18,900,28,,0,0,,,0
65793,16:32:54,16:32:54,117,27,,0,0,,,0
65793,16:32:12,16:32:12,899,26,,0,0,,,0
65793,16:29:41,16:29:41,114,25,,0,0,,,0
65793,16:27:15,16:27:15,112,24,,0,0,,,0
65793,16:24:29,16:24:29,110,23,,0,0,,,0
65793,16:20:43,16:20:43,108,22,,0,0,,,0
65793,16:18:05,16:18:05,106,21,,0,0,,,0
65793,16:16:32,16:16:32,105,20,,0,0,,,0
65793,16:13:54,16:13:54,104,19,,0,0,,,0
65793,16:10:22,16:10:22,102,18,,0,0,,,0
65793,16:07:45,16:07:45,100,17,,0,0,,,0
65793,16:04:10,16:04:10,98,16,,0,0,,,0
65793,16:02:00,16:02:00,42,15,,0,0,,,1
65794,17:48:00,17:48:00,118,29,,0,0,,,1
65794,17:46:12,17:46:12,900,28,,0,0,,,0
65794,17:44:43,17:44:43,117,27,,0,0,,,0
65794,17:43:59,17:43:59,899,26,,0,0,,,0
65794,17:41:19,17:41:19,114,25,,0,0,,,0
65794,17:38:44,17:38:44,112,24,,0,0,,,0
65794,17:35:48,17:35:48,110,23,,0,0,,,0
65794,17:31:49,17:31:49,108,22,,0,0,,,0
65794,17:29:02,17:29:02,106,21,,0,0,,,0
65794,17:27:24,17:27:24,105,20,,0,0,,,0
65794,17:24:36,17:24:36,104,19,,0,0,,,0
65794,17:20:52,17:20:52,102,18,,0,0,,,0
65794,17:18:06,17:18:06,100,17,,0,0,,,0
65794,17:14:17,17:14:17,98,16,,0,0,,,0
65794,17:12:00,17:12:00,42,15,,0,0,,,1
65795,19:00:00,19:00:00,118,29,,0,0,,,1
65795,18:58:12,18:58:12,900,28,,0,0,,,0
65795,18:56:43,18:56:43,117,27,,0,0,,,0
65795,18:55:59,18:55:59,899,26,,0,0,,,0
65795,18:53:19,18:53:19,114,25,,0,0,,,0
65795,18:50:44,18:50:44,112,24,,0,0,,,0
65795,18:47:48,18:47:48,110,23,,0,0,,,0
65795,18:43:49,18:43:49,108,22,,0,0,,,0
65795,18:41:02,18:41:02,106,21,,0,0,,,0
65795,18:39:24,18:39:24,105,20,,0,0,,,0
65795,18:36:36,18:36:36,104,19,,0,0,,,0
65795,18:32:52,18:32:52,102,18,,0,0,,,0
65795,18:30:06,18:30:06,100,17,,0,0,,,0
65795,18:26:17,18:26:17,98,16,,0,0,,,0
65795,18:24:00,18:24:00,42,15,,0,0,,,1
